z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.003875,0.067478509531166561,51.576181750582066,475.7982287622479,0.7306574660338961,0.029587813028637635,5.2477674414713809e-11,2.3742096884785095e-12,3.0176418968840538e-05,1.6177137035112483e-11,0.040181873474166047,9.3826091222634598e-08,3.8418110917670667e-08,2.0787133771543715e-24,1.420797469387096e-20,2.0419169471319496e-12,3.9655721983455551e-18,8.5088804903926448e-08,0.0037896408126208191,0.012415271757094046,0.010625492156325427,8.2106083782653008e-10,7.6633520325231994e-06,2.1184352558849539e-12,2.1148006099065669e-09,1.3502305110349867e-06,4.1044687597086539e-18,0.0068406629977160738,1.6808127975585224e-09,0.0080341980028680229,1.027726697044502e-05,0.75423743260874931,2.3221641310669947e-11,2.2888733789970123e-05,3.5099907746135904e-07,2.4336925300867239e-16,8.0254641640656774e-13,6.4415745273301437e-12,6.0281716086427359e-06,1.1057184167212036e-19,1.8513457642197586e-05,2.9609123627312228e-06,5.2496688904615561e-08,5.8153916929994219e-11,7.0718625099285305e-19,1.9335665669552493e-05,8.2865956195716554e-11,9.3960671411007039e-18,4.9848794381996332e-07,7.4506605970498078e-10,2.1643047198848276e-06,2.0269358304536255e-15,0.13237813038366411,0.0017156501590950065,7.5771825371623158e-07,7.0412350986736626e-05,4.1183212916708918e-08,1.3992719950417615e-07
0.0040000000000000001,0.061962764594636684,55.954745826023824,532.80225127443782,0.6466789705511561,0.032447554542499639,1.573323218072634e-10,4.2002022579123674e-12,3.8501210020919109e-05,3.0512812887871398e-11,0.050042249862300617,1.8255214339500081e-07,4.8959727005203097e-08,9.6635683714052205e-24,7.7025921941939259e-20,4.0688356251892969e-12,2.7522633220834331e-17,1.4692436398052967e-07,0.0047552953199203633,0.015834990311538774,0.014308303639964385,1.3896086092398385e-09,1.0264541834256297e-05,4.2591010866200811e-12,2.8699628715012543e-09,1.8179000566470241e-06,3.9992623696166566e-17,0.0090707848152935568,4.5121342872628917e-09,0.010736208990543792,1.4303775330062654e-05,0.69077530087297379,4.7400663676684801e-11,3.1880482430495983e-05,4.8887840818189589e-07,9.809015879296122e-16,2.5688207076331096e-12,8.4910966149939161e-12,7.5668497415716075e-06,9.2583666396744394e-19,2.3741522469694612e-05,3.7819136993266993e-06,7.072522541023304e-08,7.3707312539176805e-11,4.1642260582304612e-18,2.6059335691603969e-05,9.2345559399074358e-11,2.9701571974257728e-17,6.7085456992233392e-07,1.0028079195239942e-09,2.9129891282584694e-06,6.2171356759257155e-15,0.16955950969828679,0.0022040284737786541,9.6140140228108071e-07,0.00010211085872191787,5.6751975020124265e-08,1.9484655226448589e-07
0.0040625000000000001,0.058493316473671314,58.206096485553608,563.57795806206832,0.608526328138264,0.033868632786234656,2.7006349866103176e-10,5.5978866872085398e-12,4.3025718262482032e-05,4.1116186349965775e-11,0.055209272122612993,2.5063793188656735e-07,5.4595100739664023e-08,5.4263647990153634e-23,1.7797875735319909e-19,5.7410956898925454e-12,7.0308870822233749e-17,1.9417598815201082e-07,0.0052706742696032758,0.01768249629273445,0.016354203366974438,1.64147936250098e-09,1.1679668790597971e-05,6.1909234042632242e-12,3.2744059957270741e-09,2.072654620768941e-06,1.1434688767132291e-16,0.010298400922209678,7.3069424580769442e-09,0.012226778518583012,1.6697938722932716e-05,0.65652359716641939,6.6439553453096878e-11,3.6949457595851322e-05,5.6660169957443787e-07,2.2999664435014069e-15,4.7333720528091361e-12,1.0054630660248798e-11,8.3794585896361552e-06,2.5232459205866338e-18,2.6606862317782347e-05,4.1853690775673809e-06,8.0841527491656352e-08,8.275446733126973e-11,9.5443544029631966e-18,2.9762569897730085e-05,8.8945487015747114e-11,5.3260299198268031e-17,7.664609914352511e-07,1.1458240786870611e-09,3.3284101623945272e-06,1.0759028739438731e-14,0.18979123705951753,0.0024683135365478463,1.0193607953298494e-06,0.00012046949591453084,6.4376859281813433e-08,2.2535341409540713e-07
0.0041250000000000002,0.05447302098700163,60.466430879350241,595.6938871390106,0.5730426014359774,0.0352520859494308,4.5146005072626248e-10,7.2250734374154656e-12,4.7679738652122386e-05,5.3906418279966766e-11,0.060388108264441138,3.3594537011235259e-07,6.0300417746817536e-08,2.5111630837097726e-22,3.892599225693097e-19,7.8617866165025148e-12,1.6921149928174389e-16,2.5575366793765304e-07,0.0057938650739970104,0.019572160779650277,0.018481182055583828,1.791773430741918e-09,1.3126871201078871e-05,9.043921041348263e-12,3.6400951360107847e-09,2.3328407025328972e-06,3.0226925094460287e-16,0.011567592600292231,1.1334259718340686e-08,0.013769272115210221,1.9322143028709467e-05,0.62149714402540623,9.0409446515524721e-11,4.2261234541462682e-05,6.480442497252965e-07,5.0333252814432125e-15,8.3989038301035051e-12,1.2130472657064842e-11,9.1981120834682533e-06,6.4633514439395277e-18,2.9571832583932721e-05,4.562123025757897e-06,9.1347839449620034e-08,9.2895985959689259e-11,2.0147450669275297e-17,3.3587220348995928e-05,7.926550933972742e-11,8.9924608297773553e-17,8.6573456197512798e-07,1.2943740929246075e-09,3.7598953517116317e-06,1.7603087882221093e-14,0.21059071612507008,0.0027388143223475488,1.0284455751265901e-06,0.0001400243021344611,7.1120647690155916e-08,2.568094636337213e-07
0.0041875000000000002,0.049854993519782363,62.706956344993664,628.96851991700294,0.5402173965910079,0.036595872675743872,7.3743894344636822e-10,9.1112384168447938e-12,5.2430279953388004e-05,6.8882202654509313e-11,0.065534266183757725,4.3962074384294772e-07,6.5995385711090998e-08,1.134650111973152e-21,8.1191553190988067e-19,1.0496597808287689e-11,3.8411756368215689e-16,3.3691961312713038e-07,0.0063202888337724498,0.021486089471857428,0.020664541882775396,1.810327876179396e-09,1.4585391500623165e-05,1.3423489255102322e-11,3.913630516921523e-09,2.5938223695628887e-06,7.4077710266268975e-16,0.012864254430285663,1.6965280404959494e-08,0.015345894553233347,2.21872832243237e-05,0.58601881375978326,1.2029223730759566e-10,4.7746081271486692e-05,7.3213633957407314e-07,1.0724602917138115e-14,1.4564245065673715e-11,1.4991766286934811e-11,1.0015510290741211e-05,1.5629374157634335e-17,3.2616949856494803e-05,4.8977457091435562e-06,1.021171965561961e-07,1.0487098179362847e-10,3.963569022513034e-17,3.7486442909274997e-05,6.4493374635811703e-11,1.4448994544976487e-16,9.6750361592884017e-07,1.4467199589529709e-09,4.2023908757694522e-06,2.7469926189307457e-14,0.23176385723086379,0.0030128709840678693,9.7250249718330286e-07,0.00016048130294046855,7.6222493094327463e-08,2.8848050951524394e-07
0.0042500000000000003,0.04460461278674166,64.901640200534914,663.23469412237114,0.5099636404427986,0.03789877172934792,1.184106459637768e-09,1.1321645592174764e-11,5.7249378966372931e-05,8.5989357566907834e-11,0.070610604392765772,5.6139765170433192e-07,7.1597131041880486e-08,5.0144589449268728e-21,1.6340451984734297e-18,1.3745179927950209e-11,8.2631109354879463e-16,4.4293762012331743e-07,0.0068458463800574612,0.023407839028437894,0.02288072700168849,1.7229125285550845e-09,1.6036546860531184e-05,2.0361527767227716e-11,4.0408470278327967e-09,2.8510684744628221e-06,1.6901375350616646e-15,0.014175139992837746,2.4686734635403578e-08,0.016939957572734074,2.5309220538971401e-05,0.55038685424717859,1.5802292780955301e-10,5.3336759032805317e-05,8.1784811181894889e-07,2.2420285236028883e-14,2.4760557578818149e-11,1.9074948691100809e-11,1.0825417025983787e-05,3.5956706387905179e-17,3.572496691497954e-05,5.1782980792853997e-06,1.1302703345431275e-07,1.1995591473961323e-10,7.3161702203985989e-17,4.1417147307701099e-05,4.78477511232164e-11,2.2189734017279905e-16,1.0706549317220137e-06,1.6012119517819974e-09,4.6510967903227829e-06,4.1225881893028001e-14,0.25312774821249479,0.0032880467783751523,8.4294277805969663e-07,0.00018153221862178014,7.8836059077197982e-08,3.1956719299447547e-07
0.0043125000000000004,0.038698200655914693,67.027883361143012,698.33653858163291,0.48214901144650174,0.039160220806072475,1.890583616065852e-09,1.4002342524805386e-11,6.2114560871187691e-05,1.0533031416970218e-10,0.075586972258904692,6.990397404957408e-07,7.701877463483474e-08,2.1586049743304068e-20,3.2360958042763249e-18,1.779798334599504e-11,1.6986265801453486e-15,5.7548988049108118e-07,0.0073669448628766515,0.025322663634832501,0.025107957057312263,1.588623773727821e-09,1.7464215630795877e-05,3.1551538532226779e-11,3.9784819335814673e-09,3.1004131518624586e-06,3.6169301460665141e-15,0.015488166840925023,3.5255710969132861e-08,0.018536264457649894,2.8707450747945948e-05,0.51487049043119082,2.0741426642843358e-10,5.8970621562462876e-05,9.0422471655785329e-07,4.6053030862521329e-14,4.1289043331273425e-11,2.5087123822937329e-11,1.1622639435272684e-05,7.9774474154650339e-17,3.8880821873456993e-05,5.3909397727717463e-06,1.2396163594972453e-07,1.4019250038605748e-10,1.2808803483688542e-16,4.5340941789375208e-05,3.3217424767984087e-11,3.2676110592168956e-16,1.1741631472188061e-06,1.7563331150835665e-09,5.1015946979345358e-06,6.0218459557387331e-14,0.27451391582181983,0.0035621650288963844,6.5108563828713749e-07,0.00020286713541300944,7.8150327098191821e-08,3.4924498473108387e-07
0.0043750000000000004,0.032121825724520083,69.066836727457883,734.12690159404065,0.4566175495713909,0.040380179722087128,3.0503474291014497e-09,1.7434922386817455e-11,6.7009025348795635e-05,1.2753812498779774e-10,0.08043959969335629,8.479641259499779e-07,8.2166197798257702e-08,9.0220385927660811e-20,6.4764210540433155e-18,2.3028962906627238e-11,3.3762249635757094e-15,7.2998756649816707e-07,0.0078804948948968737,0.027217634248350518,0.027326632534114704,1.4637027783594002e-09,1.8854725322682652e-05,4.9596606949844435e-11,3.7205451178879756e-09,3.3383568190871227e-06,7.3464772307421145e-15,0.016792596567519726,4.9974267972845799e-08,0.020121326153978155,3.2401260285363369e-05,0.47970766969973883,2.7572975737008104e-10,6.4590724193091566e-05,9.9040965640817497e-07,9.2968936757954631e-14,6.7500390882136572e-11,3.4185541950229033e-11,1.2402961821803618e-05,1.7383856318264073e-16,4.2071312270589138e-05,5.5245682907568125e-06,1.3481320270437235e-07,1.6864057601013205e-10,2.1642481246291902e-16,4.9224578003081963e-05,2.2954515452746003e-11,4.6305826937395672e-16,1.2771086454001737e-06,1.9107275697413582e-09,5.5499271517918826e-06,8.7064589383046821e-14,0.29577037554856128,0.0038333259987474891,4.3741934834388778e-07,0.0002241863472958489,7.3646274807627967e-08,3.767304362828125e-07
0.0044375000000000005,0.024870240327499352,71.003432827257882,770.46558828929369,0.43320384492629543,0.041559013924418464,5.0617348826053752e-09,2.2105444224903913e-11,7.1921651700513993e-05,1.5421264364887977e-10,0.085150359643601584,1.0012687913227528e-06,8.6932245339564116e-08,3.6536558386998737e-19,1.3476476104959359e-17,3.0114223414465536e-11,6.5759328814003502e-15,9.026732935756914e-07,0.0083838875873252054,0.029081657548230472,0.029519547967782184,1.383641347227023e-09,2.0196081399786005e-05,7.817543280166776e-11,3.3303473636718907e-09,3.5623285299197582e-06,1.4401053813939081e-14,0.018079113270434072,7.1115247695976765e-08,0.021683450695902485,3.6404344870288257e-05,0.44510449477553327,3.7637323348490776e-10,7.014602158643788e-05,1.0756586517800737e-06,1.8441113642115026e-13,1.0809606256120514e-10,4.827163753465133e-11,1.3163052572787514e-05,3.7948719620839695e-16,4.5284561784934885e-05,5.5704705161636921e-06,1.4548169116496969e-07,2.0962805809785333e-10,3.6259966520370994e-16,5.3040014821213288e-05,1.702476959375899e-11,6.3478362566608365e-16,1.3786856052859577e-06,2.0632158356605686e-09,5.9926365975165856e-06,1.2725173041265371e-13,0.31676267474369418,0.0040999081971623075,2.5730282097607674e-07,0.00024521160799010391,6.5499658597879266e-08,4.0137226538438113e-07
0.0045000000000000005,0.016945923790179208,72.826209074795599,807.21843283971202,0.41174198199106793,0.042697392680927475,8.7747599346706984e-09,2.879129261601709e-11,7.6846921536441221e-05,1.8839583886127442e-10,0.089705989924219048,1.1502240189301899e-06,9.118773492573059e-08,1.432218475653066e-18,2.9862052762270551e-17,4.0148238247386898e-11,1.2694423391751045e-14,1.109311002760924e-06,0.008874958469370111,0.030905420040922109,0.03167195252398515,1.3653814200714808e-09,2.1476844966385745e-05,1.2201123414703195e-10,2.9293055008337731e-09,3.7707365202062729e-06,2.7873390351917685e-14,0.019339824425604054,1.0251754363178607e-07,0.023212726672616112,4.0721314729055817e-05,0.41123593958907456,5.3363598626575377e-10,7.5590984331575531e-05,1.1593472379894423e-06,3.5919176581233785e-13,1.6941239624323641e-10,7.0461422212110087e-11,1.3900357954574435e-05,8.447003433616095e-16,4.850936148205919e-05,5.5229491886863451e-06,1.5587367055422764e-07,2.6894840718828622e-10,6.3064169050844779e-16,5.676421269490972e-05,1.4132858915276824e-11,8.483800281574133e-16,1.4782021179125484e-06,2.2128012129829397e-09,6.4267722368276212e-06,1.9234500363176788e-13,0.33737413116812343,0.0043605583045476974,1.4125156323878542e-07,0.00026569343956986988,5.4927092699986058e-08,4.2274463670099935e-07
0.0046250000000000006,-0.00088136724874326804,76.114810956482842,881.58768863806824,0.374047634482865,0.044808888836657124,2.8258235575776955e-08,4.9995883410131712e-11,8.6506987478767621e-05,2.9850782720002753e-10,0.098137760466455684,1.4006847721976399e-06,9.7566055813759907e-08,1.1955649248652648e-17,1.5831432185823068e-16,7.2057733408184394e-11,4.4225372704036521e-14,1.7495091768210853e-06,0.009794035569894213,0.034331141247714178,0.035724983685959139,1.4724495087603521e-09,2.377138720804654e-05,2.6657308569832493e-10,2.35990367794841e-09,4.1307131062056994e-06,1.101289255603878e-13,0.0217100072137432,2.1036823198274108e-07,0.026082346397328284,5.0029884540997602e-05,0.34759472795981355,1.1285587291565794e-09,8.5795110018765299e-05,1.316919731553021e-06,1.1387528111638298e-12,3.7234688248840394e-10,1.5162387662219528e-10,1.527036946225599e-05,4.1978267805271386e-15,5.4811179391199826e-05,5.1557178783657559e-06,1.7512676584675393e-07,4.5824539506785565e-10,2.3746724686894235e-15,6.3725690224433005e-05,1.2858428797744029e-11,1.411980332575526e-15,1.6650254436971941e-06,2.494368094317984e-09,7.2432163574958288e-06,4.6077601466681133e-13,0.37625935290644635,0.0048496267738787702,5.3991502541182464e-08,0.00030349418543163475,3.3234335896866413e-08,4.546775081252577e-07
0.0047500000000000007,-0.02121869242514313,78.884778393883821,956.11466540048616,0.34235441028676694,0.046777501350086632,9.3978374150688594e-08,9.4199706657852457e-11,9.6289890834506991e-05,5.6169204522889076e-10,0.10590933597469401,1.5217295331508524e-06,9.9427556742624039e-08,1.068827560460673e-16,9.3308192204511896e-16,1.3937430012422635e-10,1.5286593495271067e-13,3.276547376133169e-06,0.01064961007438916,0.037533574505479013,0.039508011445628738,1.9092015700873111e-09,2.5687555181549279e-05,5.2200257381302389e-10,2.286327268365197e-09,4.4235167942781824e-06,5.6198403892508185e-13,0.023921715255287971,4.439852240858753e-07,0.02874500426343566,6.0517748342375572e-05,0.28810913695092571,2.7343144068899285e-09,9.5180520210691005e-05,1.464434275216706e-06,3.5031214560587762e-12,7.5934077635755137e-10,3.5292502432332982e-10,1.6537948095174825e-05,2.004423717564131e-14,6.1029049862069146e-05,4.4441856158804549e-06,1.9234617244864673e-07,8.1414445409826853e-10,1.3103479042820065e-14,7.0173935278503903e-05,1.4717299221132979e-11,2.5029828906922402e-15,1.838464684246248e-06,2.757872659186565e-09,8.0039456067801031e-06,1.3426850436546922e-12,0.41275146474992208,0.0053060602298289732,3.0012002283120099e-08,0.00033682618747188326,2.2076385456684615e-08,4.7476373465424104e-07
0.0048750000000000009,-0.043854360150791208,81.145225046210939,1029.9884606575981,0.3156259549005879,0.048607799749756202,2.9180043905660235e-07,1.8283455081720268e-10,0.00010633513605770435,1.301347348662546e-09,0.11302587646514019,1.4692228111559357e-06,9.4171530765160867e-08,8.7595654664659239e-16,5.3796922691179439e-15,2.8132688517828454e-10,5.2129592491600773e-13,6.9552382153569331e-06,0.011434802224223873,0.04049194787123471,0.042984289940169507,2.8018830285356776e-09,2.7100206965622867e-05,9.2512429964406773e-10,2.5284450276351252e-09,4.6443544940059524e-06,3.4671778625516319e-12,0.025957319311671077,9.1648608608130358e-07,0.031152688453117656,7.2171419168039875e-05,0.23323189183317472,6.9638147976656227e-09,0.00010358800627916486,1.6027172377085165e-06,9.7694088220038995e-12,1.4160138745269376e-09,8.2720961653630365e-10,1.7701139388847882e-05,8.4265597250552808e-14,6.7042770124994727e-05,3.4897730443084281e-06,2.0691445880797752e-07,1.4142077524426225e-09,7.85174621496916e-14,7.6068135602576942e-05,1.8479933795835143e-11,4.8774922778905503e-15,1.9965723991644159e-06,3.0035287663379543e-09,8.7014065877574979e-06,4.2199465482557403e-12,0.44652141540968682,0.0057269983260042484,2.313547774542334e-08,0.00036404790114404393,1.7724941323637398e-08,4.8450099886840306e-07
0.0050000000000000001,-0.068539415776232626,82.922627880857007,1102.6617666158429,0.2929657771372529,0.05029245933627987,8.2158120882694071e-07,3.6133742896625666e-10,0.00011688197708413007,3.6263007818124263e-09,0.11951125747042404,1.2588689865582907e-06,7.9819559513664692e-08,6.6808488530530296e-15,3.0358462919158697e-14,6.0841553245107646e-10,1.8712643299346965e-12,1.5698407234226905e-05,0.012141000458698616,0.043198729919204294,0.046138463741901753,4.466770709185232e-09,2.7843629962047501e-05,1.562953900282542e-09,2.9414017141155339e-09,4.7868132074489518e-06,2.0944972110755961e-11,0.027810960980674513,1.8302678507595771e-06,0.033218894848915312,8.5076967265862319e-05,0.18322965508732206,1.7604487672063532e-08,0.0001108865238581773,1.7380321924629395e-06,2.4224145759287896e-11,2.4252233087812884e-09,1.8923254451792836e-09,1.8760595332139468e-05,3.0628697490257855e-13,7.2707826567737507e-05,2.448542986088206e-06,2.1817261119569018e-07,2.3365796084682426e-09,4.1845821066228018e-13,8.1399623641104318e-05,2.4091653534697318e-11,1.0752376257511532e-14,2.1382236966690608e-06,3.2389468888882058e-09,9.3316923901459832e-06,1.3045754877889743e-11,0.47740994323517827,0.0061115111679918357,2.3830668968880245e-08,0.00038265065764941182,1.6232658060386313e-08,4.8431710439669376e-07
0.0051249999999999993,-0.095020577518139179,84.252215146658315,1173.9521991401582,0.27360219521947743,0.051797786344921014,2.1170084226408893e-06,7.3043705324170366e-10,0.00012831728089720507,1.1699646129216269e-08,0.12540021231513607,9.6622164753013275e-07,5.8025927669536895e-08,4.8622156624314954e-14,1.8352192392957895e-13,1.526384053232216e-09,7.8757114195164709e-12,3.5945923771938469e-05,0.012750421613510258,0.045655778562750375,0.048970777733628443,7.4735676303373477e-09,2.7742058174683796e-05,2.6106350712028796e-09,3.4033608691298764e-09,4.8492528315593873e-06,1.1277534064544531e-10,0.029483886934202872,3.5493124323436724e-06,0.034759125522336648,9.9112305220498733e-05,0.1383248583509806,4.29268370050813e-08,0.00011694727054905239,1.8885064344419484e-06,5.2985714849032964e-11,3.8502031023367645e-09,4.1931676983101159e-09,1.9716965923606605e-05,9.8039754098604095e-13,7.7880997636955272e-05,1.4960141056262648e-06,2.2543156694715448e-07,3.6469630211920713e-09,1.9165529193092927e-12,8.6181135802923764e-05,3.2286420849459172e-11,2.8851665901398522e-14,2.2627814170931012e-06,3.4882995904744767e-09,9.8930286414383743e-06,3.8173583651439826e-11,0.50538907151771872,0.0064600452210290251,3.1033832127149225e-08,0.00038827907267444182,1.6371317736168388e-08,4.7408780205702935e-07
0.0052499999999999995,-0.12308474583248008,85.172415599131369,1244.2686691067263,0.25684588555019705,0.053044321691986723,5.0920578375560858e-06,1.5141941905340557e-09,0.00014127167767983214,4.1719584200520444e-08,0.1307341881019832,6.839752548801179e-07,3.5424982684586291e-08,3.4834725449156862e-13,1.3098574760363283e-12,4.8121419884417913e-09,4.0474070081809721e-11,8.0151336549484216e-05,0.013221886093843923,0.04787164277222053,0.051493241409526887,1.2704848521203473e-08,2.6708573330058555e-05,4.4006961995252032e-09,3.8072864522063174e-09,4.8489391413097429e-06,5.4094853357262951e-10,0.030976127461056008,6.6827555920700374e-06,0.035422810886832301,0.00011271633336749909,0.098843378990977393,9.9953561826150467e-08,0.00012162887164265569,2.0983256006007539e-06,1.0323007934182894e-10,5.7237971757386954e-09,9.0384923336118781e-09,2.0567504559764e-05,2.8417110268669214e-12,8.2469663644405312e-05,7.7083624472307811e-07,2.280372502100003e-07,5.3859903427272407e-09,7.7186571322056977e-12,9.0439594042362846e-05,4.4650611684375046e-11,1.0062309151372706e-13,2.369793718991386e-06,3.8123330537542758e-09,1.0384796842836961e-05,1.0535527457423812e-10,0.53053490594418529,0.0067740708483693124,4.671380611598243e-08,0.00037356579578098177,1.7803188427404988e-08,4.5326905682343207e-07
0.0053749999999999996,-0.15261056107494594,85.721544458156245,1314.8190597657253,0.24206803988530567,0.053889239845357075,1.1599339840405049e-05,3.1933333153622734e-09,0.00015677376368233029,1.5560841637923621e-07,0.13556034135840606,4.6828879955672792e-07,1.9041233010060187e-08,2.5043640441107167e-12,1.0681800794116716e-11,1.8253009167355083e-08,2.2834762426203005e-10,0.00016681970181541171,0.013467146173432662,0.049859948662621431,0.05372788379177091,2.1312108280551792e-08,2.4921506968847362e-05,7.6531251970242303e-09,4.0931603131345582e-09,4.8444714585776447e-06,2.3714647537922557e-09,0.032266753508935847,1.2049665386221672e-05,0.03465935113660111,0.00012145995077937781,0.065328095983164733,2.2087157760764971e-07,0.00012477466695976432,2.4668656102148474e-06,1.8598469398756091e-10,8.0669632976961335e-09,1.9046850139166657e-08,2.1300570494518904e-05,7.6233768575543703e-12,8.648293563236865e-05,3.2428806985979211e-07,2.2549665468497925e-07,7.5670107685567169e-09,2.8150458251636094e-11,9.421100720102146e-05,6.3551745266104425e-11,4.2669446640832941e-13,2.4588866268314546e-06,4.3480445752061665e-09,1.0807303307559659e-05,2.7546589650206331e-10,0.55301381693952067,0.0070559356236925457,7.3128120987302454e-08,0.0003284919197036046,2.0283662794848994e-08,4.2070668862789003e-07
0.0054374999999999996,-0.16793994205676532,85.86619236882818,1350.9955094941397,0.23521107765759536,0.054083064504590529,1.741056406017047e-05,4.7052675348065937e-09,0.0001662649209804261,3.0611645167469836e-07,0.13782963109600446,3.8761744616299193e-07,1.3782746563793337e-08,8.5691370341999475e-12,3.2341847295003427e-11,3.7708995260760673e-08,5.5332972183943894e-10,0.00023405138759380464,0.013440536320120808,0.050785792919427857,0.054760377249620004,2.7652245800530392e-08,2.3973282441995626e-05,1.0510220107566668e-08,4.2240899769208859e-09,4.8863293339186493e-06,4.9175600700496555e-09,0.032807694097612333,1.5939984678343418e-05,0.033456273811020225,0.00012265454990562042,0.050957533431945347,3.2704135316364807e-07,0.0001257175763776613,2.797613609147578e-06,2.522954393910864e-10,9.4960538652342706e-09,2.8042480139440964e-08,2.1614548504218008e-05,1.2344195475637046e-11,8.8344782329508121e-05,1.8966999771317066e-07,2.2213433282524025e-07,8.8793705299754309e-09,5.3170199796912369e-11,9.5947110227599734e-05,7.727150097164239e-11,9.5301104439667489e-13,2.4971564047683832e-06,4.8141728486295352e-09,1.0994987279816694e-05,4.4875076504909252e-10,0.56346498190195715,0.0071875066926700253,9.0636929465310588e-08,0.00029141296577046599,2.1982499416266154e-08,3.9884429507902516e-07
0.0054999999999999997,-0.18365105674887697,85.929900533231304,1388.0834910651643,0.22864890671993138,0.054090904614902707,2.5839867468690258e-05,6.9260704971414561e-09,0.0001771368396775104,5.9941415669979631e-07,0.13998827550605097,3.23465808901594e-07,1.0216244482252746e-08,2.6708816454848853e-11,9.5771399212537605e-11,7.6864142060403129e-08,1.3015183799969728e-09,0.0003177496634225139,0.013284882883176702,0.051659105838088193,0.055730783144455946,3.5658120373675724e-08,2.3140194953557657e-05,1.479539780229676e-08,4.3343333644196264e-09,4.9763795011902584e-06,1.0059779040680236e-08,0.033247991502106909,2.0613077468969337e-05,0.031640893821456163,0.00012003417172530642,0.038430629930513285,4.7569213236569303e-07,0.00012621917345449719,3.270798277620882e-06,3.4765288815685091e-10,1.1147102115377417e-08,4.0984300688252798e-08,2.1882495794078252e-05,1.9697711442159681e-11,9.0120956607954509e-05,1.0364891431472167e-07,2.1743140691950379e-07,1.0344652167268128e-08,9.8884807628584475e-11,9.7569730939972571e-05,9.4168424114262908e-11,2.0919375446134183e-12,2.5308542238927599e-06,5.4734066192674471e-09,1.1165172028083675e-05,7.2174131566111324e-10,0.5733241015412619,0.0073120025198511567,1.0876520179696256e-07,0.00024572456999667676,2.3727800676867279e-08,3.730953889269436e-07
0.0055624999999999997,-0.19976430732457853,85.916991623755607,1426.4321950663482,0.22232933797425222,0.053881679738895655,3.8025506640899518e-05,1.0210025660507752e-08,0.00018977405028265985,1.1681711814829367e-06,0.14204478975299209,2.7292031766717574e-07,7.9019640221644785e-09,8.2824170010766849e-11,2.7708765591643383e-10,1.5374461362169434e-07,2.9648135590276012e-09,0.00041678095453756792,0.012967465509783119,0.052482465375765529,0.056645334643777003,4.6004488912651084e-08,2.2602465651493457e-05,2.1496643323172189e-08,4.4564567291136402e-09,5.1314464358784847e-06,2.0390039154598675e-08,0.033548082317301539,2.5984870209722353e-05,0.02917137858843212,0.00011307895992794717,0.027823507270973651,6.817689933320736e-07,0.0001262939434494394,3.9521681854372513e-06,4.9775039823862713e-10,1.315229086550073e-08,5.9719064154706506e-08,2.2093114973582616e-05,3.1081825108731028e-11,9.184899953788801e-05,5.2980276413761616e-08,2.1146030378883943e-07,1.2016984388292909e-08,1.8222540581698109e-10,9.9081890668425076e-05,1.1524632065882834e-10,4.511149244320654e-12,2.5602930556501632e-06,6.4170204379956576e-09,1.131801167446853e-05,1.1542652112275507e-09,0.58263941224613958,0.007430013468555513,1.246662534093714e-07,0.00019410300952791445,2.5422057759919631e-08,3.431938443461558e-07
0.0056249999999999998,-0.21630296072382357,85.83162868452699,1466.3810814339774,0.2162115328122773,0.053426903795477654,5.5503494351453301e-05,1.5116306355972782e-08,0.00020465642306328869,2.2591490244763875e-06,0.14400801314723483,2.3350064883891561e-07,6.4442120553702454e-09,2.5601791707374472e-10,7.7682178031232528e-10,2.9895325487687636e-07,6.5017054473551616e-09,0.00052669564845924538,0.012455646272709116,0.053258102387020306,0.057511070326811298,5.9845115785277586e-08,2.2566236943975766e-05,3.2182033588728467e-08,4.6422725753598599e-09,5.3583960840525423e-06,4.0943752543873502e-08,0.033649586358539423,3.1762971542880073e-05,0.026060584426518398,0.00010165809142835136,0.019169153791451746,9.630740644348992e-07,0.00012599365115138411,4.9285432453684369e-06,7.5747325241203786e-10,1.5758889272003554e-08,8.6784877008725045e-08,2.2230076483633333e-05,4.8542720643370974e-11,9.357406424278337e-05,2.5585157402318267e-08,2.0434352350511683e-07,1.3995597299523416e-08,3.3346838676921389e-10,0.00010048390225507741,1.4199666760094133e-10,9.4607977934673078e-12,2.5862083864730489e-06,7.7713469056702059e-09,1.1453285099518458e-05,1.8379436442260794e-09,0.59146339908414702,0.0075421804010198431,1.3409086063998821e-07,0.00014116012983773741,2.6899719772515775e-08,3.0914240736327911e-07
